State_Code,Rural/Urban,State,Religious_Community,Age,Total_Population,Literate_Population
4,Urban,CHANDIGARH,Hindu,9,14317,13141
4,Urban,CHANDIGARH,Hindu,10,16507,15209
4,Urban,CHANDIGARH,Hindu,11,14765,13959
4,Urban,CHANDIGARH,Hindu,12,15042,14306
4,Urban,CHANDIGARH,Hindu,13,14187,13492
4,Urban,CHANDIGARH,Hindu,14,14618,13922
4,Urban,CHANDIGARH,Hindu,15,15152,14183
4,Urban,CHANDIGARH,Hindu,16,15460,14453
4,Urban,CHANDIGARH,Hindu,17,14911,13986
4,Urban,CHANDIGARH,Hindu,18,19514,17929
4,Urban,CHANDIGARH,Hindu,19,17304,16120
4,Urban,CHANDIGARH,Hindu,20-24,95099,86540
4,Urban,CHANDIGARH,Hindu,25-29,87913,76835
4,Urban,CHANDIGARH,Hindu,30-34,72662,60850
4,Urban,CHANDIGARH,Hindu,35-59,229973,181152
4,Urban,CHANDIGARH,Hindu,60+,46132,33688
4,Urban,CHANDIGARH,Hindu,Age not stated,266,193
4,Urban,CHANDIGARH,Muslim,7,1191,932
4,Urban,CHANDIGARH,Muslim,8,1019,924
4,Urban,CHANDIGARH,Muslim,9,1069,968
4,Urban,CHANDIGARH,Muslim,10,1238,1124
4,Urban,CHANDIGARH,Muslim,11,992,934
4,Urban,CHANDIGARH,Muslim,12,1125,1029
4,Urban,CHANDIGARH,Muslim,13,1035,985
4,Urban,CHANDIGARH,Muslim,14,1069,987
4,Urban,CHANDIGARH,Muslim,15,1083,947
4,Urban,CHANDIGARH,Muslim,16,1106,994
4,Urban,CHANDIGARH,Muslim,17,1095,955
4,Urban,CHANDIGARH,Muslim,18,1502,1306
4,Urban,CHANDIGARH,Muslim,19,1212,1049
4,Urban,CHANDIGARH,Muslim,20-24,6534,5445
4,Urban,CHANDIGARH,Muslim,25-29,5542,4199
4,Urban,CHANDIGARH,Muslim,30-34,4219,2904
4,Urban,CHANDIGARH,Muslim,35-59,10074,5731
4,Urban,CHANDIGARH,Muslim,60+,1658,561
4,Urban,CHANDIGARH,Muslim,Age not stated,14,10
4,Urban,CHANDIGARH,Christian,7,149,126
4,Urban,CHANDIGARH,Christian,8,126,121
4,Urban,CHANDIGARH,Christian,9,131,123
4,Urban,CHANDIGARH,Christian,10,160,152
4,Urban,CHANDIGARH,Christian,11,142,137
4,Urban,CHANDIGARH,Christian,12,123,118
4,Urban,CHANDIGARH,Christian,13,139,135
4,Urban,CHANDIGARH,Christian,14,157,152
4,Urban,CHANDIGARH,Christian,15,142,138
4,Urban,CHANDIGARH,Christian,16,140,136
4,Urban,CHANDIGARH,Christian,17,162,157
4,Urban,CHANDIGARH,Christian,18,187,179
4,Urban,CHANDIGARH,Christian,19,171,158
4,Urban,CHANDIGARH,Christian,20-24,979,903
4,Urban,CHANDIGARH,Christian,25-29,876,816
4,Urban,CHANDIGARH,Christian,30-34,716,660
4,Urban,CHANDIGARH,Christian,35-59,2681,2390
4,Urban,CHANDIGARH,Christian,60+,504,403
4,Urban,CHANDIGARH,Christian,Age not stated,0,0
4,Urban,CHANDIGARH,Sikh,7,1570,1413
4,Urban,CHANDIGARH,Sikh,8,1504,1441
4,Urban,CHANDIGARH,Sikh,9,1619,1562
4,Urban,CHANDIGARH,Sikh,10,1787,1711
4,Urban,CHANDIGARH,Sikh,11,1787,1748
4,Urban,CHANDIGARH,Sikh,12,1820,1806
4,Urban,CHANDIGARH,Sikh,13,1900,1877
4,Urban,CHANDIGARH,Sikh,14,2028,2010
4,Urban,CHANDIGARH,Sikh,15,1977,1952
4,Urban,CHANDIGARH,Sikh,16,2256,2234
4,Urban,CHANDIGARH,Sikh,17,2398,2371
4,Urban,CHANDIGARH,Sikh,18,2672,2640
4,Urban,CHANDIGARH,Sikh,19,2749,2717
4,Urban,CHANDIGARH,Sikh,20-24,14363,14188
4,Urban,CHANDIGARH,Sikh,25-29,11690,11486
4,Urban,CHANDIGARH,Sikh,30-34,9808,9560
4,Urban,CHANDIGARH,Sikh,35-59,44766,42319
4,Urban,CHANDIGARH,Sikh,60+,17336,14597
4,Urban,CHANDIGARH,Sikh,Age not stated,37,33
4,Urban,CHANDIGARH,Buddhist,7,4,3
4,Urban,CHANDIGARH,Buddhist,8,15,13
4,Urban,CHANDIGARH,Buddhist,9,8,8
4,Urban,CHANDIGARH,Buddhist,10,9,8
4,Urban,CHANDIGARH,Buddhist,11,5,5
4,Urban,CHANDIGARH,Buddhist,12,12,12
4,Urban,CHANDIGARH,Buddhist,13,18,18
4,Urban,CHANDIGARH,Buddhist,14,15,15
4,Urban,CHANDIGARH,Buddhist,15,18,17
4,Urban,CHANDIGARH,Buddhist,16,26,24
4,Urban,CHANDIGARH,Buddhist,17,34,33
4,Urban,CHANDIGARH,Buddhist,18,22,21
4,Urban,CHANDIGARH,Buddhist,19,46,45
4,Urban,CHANDIGARH,Buddhist,20-24,326,318
4,Urban,CHANDIGARH,Buddhist,25-29,133,126
4,Urban,CHANDIGARH,Buddhist,30-34,59,55
4,Urban,CHANDIGARH,Buddhist,35-59,283,247
4,Urban,CHANDIGARH,Buddhist,60+,50,34
4,Urban,CHANDIGARH,Buddhist,Age not stated,1,1
4,Urban,CHANDIGARH,Jain,7,20,19
4,Urban,CHANDIGARH,Jain,8,16,16
4,Urban,CHANDIGARH,Jain,9,22,22
4,Urban,CHANDIGARH,Jain,10,20,20
4,Urban,CHANDIGARH,Jain,11,38,38
4,Urban,CHANDIGARH,Jain,12,28,28
4,Urban,CHANDIGARH,Jain,13,23,23
4,Urban,CHANDIGARH,Jain,14,27,27
4,Urban,CHANDIGARH,Jain,15,30,30
4,Urban,CHANDIGARH,Jain,16,31,30
4,Urban,CHANDIGARH,Jain,17,31,31
4,Urban,CHANDIGARH,Jain,18,39,39
4,Urban,CHANDIGARH,Jain,19,45,45
4,Urban,CHANDIGARH,Jain,20-24,186,185
4,Urban,CHANDIGARH,Jain,25-29,171,171
4,Urban,CHANDIGARH,Jain,30-34,154,151
4,Urban,CHANDIGARH,Jain,35-59,667,660
4,Urban,CHANDIGARH,Jain,60+,250,237
4,Urban,CHANDIGARH,Jain,Age not stated,1,1
4,Urban,CHANDIGARH,Other religions and persuasions,7,4,3
4,Urban,CHANDIGARH,Other religions and persuasions,8,2,2
4,Urban,CHANDIGARH,Other religions and persuasions,9,6,6
4,Urban,CHANDIGARH,Other religions and persuasions,10,2,2
4,Urban,CHANDIGARH,Other religions and persuasions,11,4,4
4,Urban,CHANDIGARH,Other religions and persuasions,12,3,3
4,Urban,CHANDIGARH,Other religions and persuasions,13,2,2
4,Urban,CHANDIGARH,Other religions and persuasions,14,4,4
4,Urban,CHANDIGARH,Other religions and persuasions,15,5,5
4,Urban,CHANDIGARH,Other religions and persuasions,16,4,3
4,Urban,CHANDIGARH,Other religions and persuasions,17,3,2
4,Urban,CHANDIGARH,Other religions and persuasions,18,7,6
4,Urban,CHANDIGARH,Other religions and persuasions,19,4,3
4,Urban,CHANDIGARH,Other religions and persuasions,20-24,33,31
4,Urban,CHANDIGARH,Other religions and persuasions,25-29,29,26
4,Urban,CHANDIGARH,Other religions and persuasions,30-34,22,20
4,Urban,CHANDIGARH,Other religions and persuasions,35-59,57,38
4,Urban,CHANDIGARH,Other religions and persuasions,60+,14,10
4,Urban,CHANDIGARH,Other religions and persuasions,Age not stated,0,0
6,Rural,HARYANA,Hindu,7,274092,225346
6,Rural,HARYANA,Hindu,8,284018,261289
6,Rural,HARYANA,Hindu,9,261720,247451
6,Rural,HARYANA,Hindu,10,317525,298251
6,Rural,HARYANA,Hindu,11,288842,277583
6,Rural,HARYANA,Hindu,12,312768,301273
6,Rural,HARYANA,Hindu,13,292413,282624
6,Rural,HARYANA,Hindu,14,302999,291336
6,Rural,HARYANA,Hindu,15,322183,306757
6,Rural,HARYANA,Hindu,16,317470,301682
6,Rural,HARYANA,Hindu,17,282849,268591
6,Rural,HARYANA,Hindu,18,349079,323787
6,Rural,HARYANA,Hindu,19,273067,254681
6,Rural,HARYANA,Hindu,20-24,1437268,1289804
6,Rural,HARYANA,Hindu,25-29,1211520,1022403
6,Rural,HARYANA,Hindu,30-34,1029938,791091
6,Rural,HARYANA,Hindu,35-59,3385773,1874854
6,Rural,HARYANA,Hindu,60+,1312036,362280
6,Rural,HARYANA,Hindu,Age not stated,17805,11035
6,Rural,HARYANA,Muslim,7,43258,24842
6,Rural,HARYANA,Muslim,8,48951,34214
6,Rural,HARYANA,Muslim,9,38700,29229
6,Rural,HARYANA,Muslim,10,50581,38186
6,Rural,HARYANA,Muslim,11,37825,29764
6,Rural,HARYANA,Muslim,12,45579,34876
6,Rural,HARYANA,Muslim,13,36451,27424
6,Rural,HARYANA,Muslim,14,38517,27748
6,Rural,HARYANA,Muslim,15,35526,24575
6,Rural,HARYANA,Muslim,16,34540,23172
6,Rural,HARYANA,Muslim,17,26330,17195
6,Rural,HARYANA,Muslim,18,36128,21754
6,Rural,HARYANA,Muslim,19,24146,14204
6,Rural,HARYANA,Muslim,20-24,124911,66295
6,Rural,HARYANA,Muslim,25-29,92858,43427
6,Rural,HARYANA,Muslim,30-34,74439,29532
6,Rural,HARYANA,Muslim,35-59,227424,63831
6,Rural,HARYANA,Muslim,60+,84213,11276
6,Rural,HARYANA,Muslim,Age not stated,979,426
6,Rural,HARYANA,Christian,7,329,251
6,Rural,HARYANA,Christian,8,323,285
6,Rural,HARYANA,Christian,9,312,285
6,Rural,HARYANA,Christian,10,374,338
6,Rural,HARYANA,Christian,11,315,296
6,Rural,HARYANA,Christian,12,384,356
6,Rural,HARYANA,Christian,13,353,328
6,Rural,HARYANA,Christian,14,401,367
6,Rural,HARYANA,Christian,15,367,329
6,Rural,HARYANA,Christian,16,372,331
6,Rural,HARYANA,Christian,17,351,316
6,Rural,HARYANA,Christian,18,441,374
6,Rural,HARYANA,Christian,19,340,306
6,Rural,HARYANA,Christian,20-24,1994,1685
6,Rural,HARYANA,Christian,25-29,1489,1214
6,Rural,HARYANA,Christian,30-34,1287,967
6,Rural,HARYANA,Christian,35-59,4119,2410
6,Rural,HARYANA,Christian,60+,1483,523
6,Rural,HARYANA,Christian,Age not stated,23,15
6,Rural,HARYANA,Sikh,7,14903,12035
6,Rural,HARYANA,Sikh,8,14651,13476
6,Rural,HARYANA,Sikh,9,14724,13896
6,Rural,HARYANA,Sikh,10,16952,15847
6,Rural,HARYANA,Sikh,11,16098,15348
6,Rural,HARYANA,Sikh,12,17104,16386
6,Rural,HARYANA,Sikh,13,16971,16248
6,Rural,HARYANA,Sikh,14,17463,16598
6,Rural,HARYANA,Sikh,15,18246,17083
6,Rural,HARYANA,Sikh,16,19059,17791
6,Rural,HARYANA,Sikh,17,17959,16741
6,Rural,HARYANA,Sikh,18,21278,19379
6,Rural,HARYANA,Sikh,19,17388,15918
6,Rural,HARYANA,Sikh,20-24,91672,80799
6,Rural,HARYANA,Sikh,25-29,76287,62637
6,Rural,HARYANA,Sikh,30-34,67004,50243
6,Rural,HARYANA,Sikh,35-59,241601,141330
6,Rural,HARYANA,Sikh,60+,113232,34991
6,Rural,HARYANA,Sikh,Age not stated,1519,935
6,Rural,HARYANA,Buddhist,7,85,60
6,Rural,HARYANA,Buddhist,8,72,61
6,Rural,HARYANA,Buddhist,9,64,59
6,Rural,HARYANA,Buddhist,10,72,66
6,Rural,HARYANA,Buddhist,11,69,67
6,Rural,HARYANA,Buddhist,12,73,69
6,Rural,HARYANA,Buddhist,13,56,55
6,Rural,HARYANA,Buddhist,14,79,73
6,Rural,HARYANA,Buddhist,15,58,56
6,Rural,HARYANA,Buddhist,16,58,49
6,Rural,HARYANA,Buddhist,17,52,45
6,Rural,HARYANA,Buddhist,18,61,57
6,Rural,HARYANA,Buddhist,19,53,49
6,Rural,HARYANA,Buddhist,20-24,276,241
6,Rural,HARYANA,Buddhist,25-29,221,180
6,Rural,HARYANA,Buddhist,30-34,194,157
6,Rural,HARYANA,Buddhist,35-59,524,290
6,Rural,HARYANA,Buddhist,60+,233,65
6,Rural,HARYANA,Buddhist,Age not stated,4,3
6,Rural,HARYANA,Jain,7,58,46
6,Rural,HARYANA,Jain,8,59,56
6,Rural,HARYANA,Jain,9,63,57
6,Rural,HARYANA,Jain,10,96,86
6,Rural,HARYANA,Jain,11,76,73
6,Rural,HARYANA,Jain,12,60,58
6,Rural,HARYANA,Jain,13,76,76
6,Rural,HARYANA,Jain,14,63,61
6,Rural,HARYANA,Jain,15,79,75
6,Rural,HARYANA,Jain,16,65,61
6,Rural,HARYANA,Jain,17,72,70
6,Rural,HARYANA,Jain,18,77,75
6,Rural,HARYANA,Jain,19,78,73
6,Rural,HARYANA,Jain,20-24,361,338
6,Rural,HARYANA,Jain,25-29,275,256
6,Rural,HARYANA,Jain,30-34,230,209
6,Rural,HARYANA,Jain,35-59,872,744
6,Rural,HARYANA,Jain,60+,379,212
6,Rural,HARYANA,Jain,Age not stated,5,3
6,Rural,HARYANA,Other religions and persuasions,7,10,7
6,Rural,HARYANA,Other religions and persuasions,8,20,18
6,Rural,HARYANA,Other religions and persuasions,9,18,18
6,Rural,HARYANA,Other religions and persuasions,10,21,20
6,Rural,HARYANA,Other religions and persuasions,11,20,17
6,Rural,HARYANA,Other religions and persuasions,12,26,26
6,Rural,HARYANA,Other religions and persuasions,13,27,26
6,Rural,HARYANA,Other religions and persuasions,14,24,22
6,Rural,HARYANA,Other religions and persuasions,15,29,27
6,Rural,HARYANA,Other religions and persuasions,16,27,27
6,Rural,HARYANA,Other religions and persuasions,17,26,24
6,Rural,HARYANA,Other religions and persuasions,18,17,15
6,Rural,HARYANA,Other religions and persuasions,19,25,20
6,Rural,HARYANA,Other religions and persuasions,20-24,116,94
6,Rural,HARYANA,Other religions and persuasions,25-29,90,75
6,Rural,HARYANA,Other religions and persuasions,30-34,79,51
6,Rural,HARYANA,Other religions and persuasions,35-59,192,81
6,Rural,HARYANA,Other religions and persuasions,60+,88,23
6,Rural,HARYANA,Other religions and persuasions,Age not stated,11,8
6,Urban,HARYANA,Hindu,7,148254,119041
6,Urban,HARYANA,Hindu,8,148299,132331
6,Urban,HARYANA,Hindu,9,137996,127087
6,Urban,HARYANA,Hindu,10,169088,154504
6,Urban,HARYANA,Hindu,11,147461,139056
6,Urban,HARYANA,Hindu,12,157185,148259
6,Urban,HARYANA,Hindu,13,146381,139031
6,Urban,HARYANA,Hindu,14,152157,144008
6,Urban,HARYANA,Hindu,15,160379,150155
6,Urban,HARYANA,Hindu,16,157313,147433
6,Urban,HARYANA,Hindu,17,147352,138535
6,Urban,HARYANA,Hindu,18,181327,166954
6,Urban,HARYANA,Hindu,19,149503,138951
6,Urban,HARYANA,Hindu,20-24,827971,751917
6,Urban,HARYANA,Hindu,25-29,775104,684595
6,Urban,HARYANA,Hindu,30-34,657730,561082
6,Urban,HARYANA,Hindu,35-59,2165728,1675632
6,Urban,HARYANA,Hindu,60+,617947,381740
6,Urban,HARYANA,Hindu,Age not stated,9917,7057
6,Urban,HARYANA,Muslim,7,9428,5803
6,Urban,HARYANA,Muslim,8,10272,7487
6,Urban,HARYANA,Muslim,9,8239,6319
6,Urban,HARYANA,Muslim,10,10714,8352
6,Urban,HARYANA,Muslim,11,8636,6985
6,Urban,HARYANA,Muslim,12,9939,7881
6,Urban,HARYANA,Muslim,13,8254,6641
6,Urban,HARYANA,Muslim,14,8680,6782
6,Urban,HARYANA,Muslim,15,8445,6493
6,Urban,HARYANA,Muslim,16,8347,6328
6,Urban,HARYANA,Muslim,17,7326,5629
6,Urban,HARYANA,Muslim,18,9853,7055
6,Urban,HARYANA,Muslim,19,6953,5052
6,Urban,HARYANA,Muslim,20-24,37627,25477
6,Urban,HARYANA,Muslim,25-29,31823,19803
6,Urban,HARYANA,Muslim,30-34,25777,14503
6,Urban,HARYANA,Muslim,35-59,66964,30802
6,Urban,HARYANA,Muslim,60+,14539,4431
6,Urban,HARYANA,Muslim,Age not stated,314,149
6,Urban,HARYANA,Christian,7,508,422
6,Urban,HARYANA,Christian,8,519,465
6,Urban,HARYANA,Christian,9,501,462
6,Urban,HARYANA,Christian,10,576,517
6,Urban,HARYANA,Christian,11,515,476
6,Urban,HARYANA,Christian,12,478,441
6,Urban,HARYANA,Christian,13,500,474
6,Urban,HARYANA,Christian,14,466,443
6,Urban,HARYANA,Christian,15,551,502
6,Urban,HARYANA,Christian,16,515,485
6,Urban,HARYANA,Christian,17,486,456
6,Urban,HARYANA,Christian,18,595,546
6,Urban,HARYANA,Christian,19,584,539
6,Urban,HARYANA,Christian,20-24,3420,3124
6,Urban,HARYANA,Christian,25-29,3541,3232
6,Urban,HARYANA,Christian,30-34,3125,2829
6,Urban,HARYANA,Christian,35-59,9947,8833
6,Urban,HARYANA,Christian,60+,2571,2052
6,Urban,HARYANA,Christian,Age not stated,33,30
6,Urban,HARYANA,Sikh,7,4922,4142
6,Urban,HARYANA,Sikh,8,4861,4520
6,Urban,HARYANA,Sikh,9,4840,4579
6,Urban,HARYANA,Sikh,10,5600,5246
6,Urban,HARYANA,Sikh,11,5211,5022
6,Urban,HARYANA,Sikh,12,5410,5238
6,Urban,HARYANA,Sikh,13,5373,5178
6,Urban,HARYANA,Sikh,14,5836,5608
6,Urban,HARYANA,Sikh,15,5968,5707
6,Urban,HARYANA,Sikh,16,5974,5726
6,Urban,HARYANA,Sikh,17,5874,5638
6,Urban,HARYANA,Sikh,18,6919,6546
6,Urban,HARYANA,Sikh,19,5975,5689
6,Urban,HARYANA,Sikh,20-24,32442,30546
6,Urban,HARYANA,Sikh,25-29,29755,27614
6,Urban,HARYANA,Sikh,30-34,26190,23854
6,Urban,HARYANA,Sikh,35-59,98728,84421
6,Urban,HARYANA,Sikh,60+,38695,26035
6,Urban,HARYANA,Sikh,Age not stated,473,358
6,Urban,HARYANA,Buddhist,7,84,58
6,Urban,HARYANA,Buddhist,8,84,80
6,Urban,HARYANA,Buddhist,9,86,75
6,Urban,HARYANA,Buddhist,10,101,94
6,Urban,HARYANA,Buddhist,11,93,92
6,Urban,HARYANA,Buddhist,12,88,82
6,Urban,HARYANA,Buddhist,13,87,86
6,Urban,HARYANA,Buddhist,14,71,70
6,Urban,HARYANA,Buddhist,15,79,73
6,Urban,HARYANA,Buddhist,16,72,68
6,Urban,HARYANA,Buddhist,17,50,47
6,Urban,HARYANA,Buddhist,18,80,75
6,Urban,HARYANA,Buddhist,19,54,49
6,Urban,HARYANA,Buddhist,20-24,433,403
6,Urban,HARYANA,Buddhist,25-29,627,568
6,Urban,HARYANA,Buddhist,30-34,499,441
6,Urban,HARYANA,Buddhist,35-59,1139,913
6,Urban,HARYANA,Buddhist,60+,277,178
6,Urban,HARYANA,Buddhist,Age not stated,5,4
6,Urban,HARYANA,Jain,7,746,648
6,Urban,HARYANA,Jain,8,709,680
6,Urban,HARYANA,Jain,9,713,689
6,Urban,HARYANA,Jain,10,776,754
6,Urban,HARYANA,Jain,11,743,729
6,Urban,HARYANA,Jain,12,727,720
6,Urban,HARYANA,Jain,13,762,754
6,Urban,HARYANA,Jain,14,731,723
6,Urban,HARYANA,Jain,15,754,747
6,Urban,HARYANA,Jain,16,715,707
6,Urban,HARYANA,Jain,17,713,709
6,Urban,HARYANA,Jain,18,753,743
6,Urban,HARYANA,Jain,19,763,752
6,Urban,HARYANA,Jain,20-24,4224,4177
6,Urban,HARYANA,Jain,25-29,4605,4519
6,Urban,HARYANA,Jain,30-34,4315,4252
6,Urban,HARYANA,Jain,35-59,15781,15343
6,Urban,HARYANA,Jain,60+,5653,5009
6,Urban,HARYANA,Jain,Age not stated,32,24
6,Urban,HARYANA,Other religions and persuasions,7,15,9
6,Urban,HARYANA,Other religions and persuasions,8,23,16
6,Urban,HARYANA,Other religions and persuasions,9,29,28
6,Urban,HARYANA,Other religions and persuasions,10,32,31
6,Urban,HARYANA,Other religions and persuasions,11,41,40
6,Urban,HARYANA,Other religions and persuasions,12,48,46
6,Urban,HARYANA,Other religions and persuasions,13,54,54
6,Urban,HARYANA,Other religions and persuasions,14,51,49
6,Urban,HARYANA,Other religions and persuasions,15,68,66
6,Urban,HARYANA,Other religions and persuasions,16,75,73
6,Urban,HARYANA,Other religions and persuasions,17,54,54
6,Urban,HARYANA,Other religions and persuasions,18,45,40
6,Urban,HARYANA,Other religions and persuasions,19,29,28
6,Urban,HARYANA,Other religions and persuasions,20-24,129,111
6,Urban,HARYANA,Other religions and persuasions,25-29,116,104
6,Urban,HARYANA,Other religions and persuasions,30-34,102,88
6,Urban,HARYANA,Other religions and persuasions,35-59,388,333
6,Urban,HARYANA,Other religions and persuasions,60+,118,83
6,Urban,HARYANA,Other religions and persuasions,Age not stated,4,4
7,Rural,NCT OF DELHI,Hindu,7,7597,6197
7,Rural,NCT OF DELHI,Hindu,8,7573,7001
7,Rural,NCT OF DELHI,Hindu,9,7169,6751
7,Rural,NCT OF DELHI,Hindu,10,9302,8709
7,Rural,NCT OF DELHI,Hindu,11,7688,7389
7,Rural,NCT OF DELHI,Hindu,12,8391,8115
7,Rural,NCT OF DELHI,Hindu,13,7810,7612
7,Rural,NCT OF DELHI,Hindu,14,7950,7701
7,Rural,NCT OF DELHI,Hindu,15,8181,7823
7,Rural,NCT OF DELHI,Hindu,16,8132,7802
7,Rural,NCT OF DELHI,Hindu,17,7440,7115
7,Rural,NCT OF DELHI,Hindu,18,9108,8516
7,Rural,NCT OF DELHI,Hindu,19,7247,6857
7,Rural,NCT OF DELHI,Hindu,20-24,40858,37669
7,Rural,NCT OF DELHI,Hindu,25-29,36403,32384
7,Rural,NCT OF DELHI,Hindu,30-34,31463,26731
7,Rural,NCT OF DELHI,Hindu,35-59,95015,69896
7,Rural,NCT OF DELHI,Hindu,60+,25472,12208
7,Rural,NCT OF DELHI,Hindu,Age not stated,467,317
7,Rural,NCT OF DELHI,Muslim,7,807,578
7,Rural,NCT OF DELHI,Muslim,8,844,712
7,Rural,NCT OF DELHI,Muslim,9,666,586
7,Rural,NCT OF DELHI,Muslim,10,1009,871
7,Rural,NCT OF DELHI,Muslim,11,762,675
7,Rural,NCT OF DELHI,Muslim,12,887,784
7,Rural,NCT OF DELHI,Muslim,13,701,633
7,Rural,NCT OF DELHI,Muslim,14,742,642
7,Rural,NCT OF DELHI,Muslim,15,764,640
7,Rural,NCT OF DELHI,Muslim,16,741,626
7,Rural,NCT OF DELHI,Muslim,17,646,534
7,Rural,NCT OF DELHI,Muslim,18,896,675
7,Rural,NCT OF DELHI,Muslim,19,576,433
7,Rural,NCT OF DELHI,Muslim,20-24,2973,2132
7,Rural,NCT OF DELHI,Muslim,25-29,2341,1481
7,Rural,NCT OF DELHI,Muslim,30-34,1927,1082
7,Rural,NCT OF DELHI,Muslim,35-59,5543,2388
7,Rural,NCT OF DELHI,Muslim,60+,1137,291
7,Rural,NCT OF DELHI,Muslim,Age not stated,33,13
7,Rural,NCT OF DELHI,Christian,7,19,18
7,Rural,NCT OF DELHI,Christian,8,15,12
7,Rural,NCT OF DELHI,Christian,9,32,31
7,Rural,NCT OF DELHI,Christian,10,30,29
7,Rural,NCT OF DELHI,Christian,11,28,28
7,Rural,NCT OF DELHI,Christian,12,20,20
7,Rural,NCT OF DELHI,Christian,13,24,23
7,Rural,NCT OF DELHI,Christian,14,20,20
7,Rural,NCT OF DELHI,Christian,15,19,19
7,Rural,NCT OF DELHI,Christian,16,20,20
7,Rural,NCT OF DELHI,Christian,17,20,20
7,Rural,NCT OF DELHI,Christian,18,29,27
7,Rural,NCT OF DELHI,Christian,19,17,16
7,Rural,NCT OF DELHI,Christian,20-24,107,96
7,Rural,NCT OF DELHI,Christian,25-29,109,99
7,Rural,NCT OF DELHI,Christian,30-34,108,96
7,Rural,NCT OF DELHI,Christian,35-59,294,248
7,Rural,NCT OF DELHI,Christian,60+,83,63
7,Rural,NCT OF DELHI,Christian,Age not stated,0,0
7,Rural,NCT OF DELHI,Sikh,7,83,70
7,Rural,NCT OF DELHI,Sikh,8,91,81
7,Rural,NCT OF DELHI,Sikh,9,78,72
7,Rural,NCT OF DELHI,Sikh,10,123,117
7,Rural,NCT OF DELHI,Sikh,11,70,69
7,Rural,NCT OF DELHI,Sikh,12,118,110
7,Rural,NCT OF DELHI,Sikh,13,73,72
7,Rural,NCT OF DELHI,Sikh,14,89,83
7,Rural,NCT OF DELHI,Sikh,15,99,90
7,Rural,NCT OF DELHI,Sikh,16,82,72
7,Rural,NCT OF DELHI,Sikh,17,90,86
7,Rural,NCT OF DELHI,Sikh,18,125,107
7,Rural,NCT OF DELHI,Sikh,19,71,67
7,Rural,NCT OF DELHI,Sikh,20-24,407,337
7,Rural,NCT OF DELHI,Sikh,25-29,324,264
7,Rural,NCT OF DELHI,Sikh,30-34,291,221
7,Rural,NCT OF DELHI,Sikh,35-59,919,570
7,Rural,NCT OF DELHI,Sikh,60+,382,180
7,Rural,NCT OF DELHI,Sikh,Age not stated,11,8
7,Rural,NCT OF DELHI,Buddhist,7,1,1
7,Rural,NCT OF DELHI,Buddhist,8,3,3
7,Rural,NCT OF DELHI,Buddhist,9,4,3
7,Rural,NCT OF DELHI,Buddhist,10,0,0
7,Rural,NCT OF DELHI,Buddhist,11,8,8
7,Rural,NCT OF DELHI,Buddhist,12,0,0
7,Rural,NCT OF DELHI,Buddhist,13,3,3
7,Rural,NCT OF DELHI,Buddhist,14,0,0
7,Rural,NCT OF DELHI,Buddhist,15,4,3
7,Rural,NCT OF DELHI,Buddhist,16,6,6
7,Rural,NCT OF DELHI,Buddhist,17,4,4
7,Rural,NCT OF DELHI,Buddhist,18,5,4
7,Rural,NCT OF DELHI,Buddhist,19,2,2
7,Rural,NCT OF DELHI,Buddhist,20-24,23,21
7,Rural,NCT OF DELHI,Buddhist,25-29,18,17
7,Rural,NCT OF DELHI,Buddhist,30-34,7,7
7,Rural,NCT OF DELHI,Buddhist,35-59,38,29
7,Rural,NCT OF DELHI,Buddhist,60+,6,3
7,Rural,NCT OF DELHI,Buddhist,Age not stated,0,0
7,Rural,NCT OF DELHI,Jain,7,3,3
7,Rural,NCT OF DELHI,Jain,8,2,2
7,Rural,NCT OF DELHI,Jain,9,2,2
7,Rural,NCT OF DELHI,Jain,10,3,3
7,Rural,NCT OF DELHI,Jain,11,2,2
7,Rural,NCT OF DELHI,Jain,12,2,2
7,Rural,NCT OF DELHI,Jain,13,2,2
7,Rural,NCT OF DELHI,Jain,14,3,3
7,Rural,NCT OF DELHI,Jain,15,6,5
7,Rural,NCT OF DELHI,Jain,16,1,1
7,Rural,NCT OF DELHI,Jain,17,3,3
7,Rural,NCT OF DELHI,Jain,18,2,2
7,Rural,NCT OF DELHI,Jain,19,3,3
7,Rural,NCT OF DELHI,Jain,20-24,14,14
7,Rural,NCT OF DELHI,Jain,25-29,22,22
7,Rural,NCT OF DELHI,Jain,30-34,19,19
7,Rural,NCT OF DELHI,Jain,35-59,53,52
7,Rural,NCT OF DELHI,Jain,60+,30,28
7,Rural,NCT OF DELHI,Jain,Age not stated,0,0
7,Rural,NCT OF DELHI,Other religions and persuasions,7,0,0
7,Rural,NCT OF DELHI,Other religions and persuasions,8,1,0
7,Rural,NCT OF DELHI,Other religions and persuasions,9,1,1
7,Rural,NCT OF DELHI,Other religions and persuasions,10,1,1
7,Rural,NCT OF DELHI,Other religions and persuasions,11,1,1
7,Rural,NCT OF DELHI,Other religions and persuasions,12,1,1
7,Rural,NCT OF DELHI,Other religions and persuasions,13,1,1
7,Rural,NCT OF DELHI,Other religions and persuasions,14,1,1
7,Rural,NCT OF DELHI,Other religions and persuasions,15,1,0
7,Rural,NCT OF DELHI,Other religions and persuasions,16,0,0
7,Rural,NCT OF DELHI,Other religions and persuasions,17,3,1
7,Rural,NCT OF DELHI,Other religions and persuasions,18,1,1
