State_Code,Rural/Urban,State,Religious_Community,Age,Total_Population,Literate_Population
21,Urban,ODISHA,Jain,Age not stated,12,8
21,Urban,ODISHA,Other religions and persuasions,7,361,262
21,Urban,ODISHA,Other religions and persuasions,8,372,330
21,Urban,ODISHA,Other religions and persuasions,9,367,342
21,Urban,ODISHA,Other religions and persuasions,10,444,404
21,Urban,ODISHA,Other religions and persuasions,11,430,404
21,Urban,ODISHA,Other religions and persuasions,12,425,406
21,Urban,ODISHA,Other religions and persuasions,13,420,392
21,Urban,ODISHA,Other religions and persuasions,14,390,370
21,Urban,ODISHA,Other religions and persuasions,15,407,370
21,Urban,ODISHA,Other religions and persuasions,16,379,339
21,Urban,ODISHA,Other religions and persuasions,17,332,300
21,Urban,ODISHA,Other religions and persuasions,18,424,365
21,Urban,ODISHA,Other religions and persuasions,19,345,296
21,Urban,ODISHA,Other religions and persuasions,20-24,1706,1374
21,Urban,ODISHA,Other religions and persuasions,25-29,1389,1013
21,Urban,ODISHA,Other religions and persuasions,30-34,1200,790
21,Urban,ODISHA,Other religions and persuasions,35-59,4105,2266
21,Urban,ODISHA,Other religions and persuasions,60+,856,259
21,Urban,ODISHA,Other religions and persuasions,Age not stated,56,36
