State_Code,Rural/Urban,State,Religious_Community,Age,Total_Population,Literate_Population
33,Urban,TAMIL NADU,Sikh,25-29,1037,979
33,Urban,TAMIL NADU,Sikh,30-34,964,900
33,Urban,TAMIL NADU,Sikh,35-59,3215,2881
33,Urban,TAMIL NADU,Sikh,60+,972,740
33,Urban,TAMIL NADU,Sikh,Age not stated,34,28
33,Urban,TAMIL NADU,Buddhist,7,142,122
33,Urban,TAMIL NADU,Buddhist,8,129,121
33,Urban,TAMIL NADU,Buddhist,9,120,112
33,Urban,TAMIL NADU,Buddhist,10,143,136
33,Urban,TAMIL NADU,Buddhist,11,136,132
33,Urban,TAMIL NADU,Buddhist,12,103,101
33,Urban,TAMIL NADU,Buddhist,13,124,120
33,Urban,TAMIL NADU,Buddhist,14,131,130
33,Urban,TAMIL NADU,Buddhist,15,124,124
33,Urban,TAMIL NADU,Buddhist,16,136,133
33,Urban,TAMIL NADU,Buddhist,17,136,132
33,Urban,TAMIL NADU,Buddhist,18,147,141
33,Urban,TAMIL NADU,Buddhist,19,166,161
33,Urban,TAMIL NADU,Buddhist,20-24,891,859
33,Urban,TAMIL NADU,Buddhist,25-29,816,777
33,Urban,TAMIL NADU,Buddhist,30-34,729,688
33,Urban,TAMIL NADU,Buddhist,35-59,2158,1945
33,Urban,TAMIL NADU,Buddhist,60+,643,495
33,Urban,TAMIL NADU,Buddhist,Age not stated,11,8
33,Urban,TAMIL NADU,Jain,7,1260,1086
33,Urban,TAMIL NADU,Jain,8,1223,1148
33,Urban,TAMIL NADU,Jain,9,1202,1172
33,Urban,TAMIL NADU,Jain,10,1435,1392
33,Urban,TAMIL NADU,Jain,11,1289,1274
33,Urban,TAMIL NADU,Jain,12,1202,1195
33,Urban,TAMIL NADU,Jain,13,1228,1213
33,Urban,TAMIL NADU,Jain,14,1245,1229
33,Urban,TAMIL NADU,Jain,15,1321,1299
33,Urban,TAMIL NADU,Jain,16,1172,1158
33,Urban,TAMIL NADU,Jain,17,1310,1282
33,Urban,TAMIL NADU,Jain,18,1445,1428
33,Urban,TAMIL NADU,Jain,19,1364,1346
33,Urban,TAMIL NADU,Jain,20-24,6841,6694
33,Urban,TAMIL NADU,Jain,25-29,7300,7074
33,Urban,TAMIL NADU,Jain,30-34,7641,7395
33,Urban,TAMIL NADU,Jain,35-59,25300,24226
33,Urban,TAMIL NADU,Jain,60+,7097,5847
33,Urban,TAMIL NADU,Jain,Age not stated,103,91
33,Urban,TAMIL NADU,Other religions and persuasions,7,77,66
33,Urban,TAMIL NADU,Other religions and persuasions,8,74,70
33,Urban,TAMIL NADU,Other religions and persuasions,9,71,67
33,Urban,TAMIL NADU,Other religions and persuasions,10,65,63
33,Urban,TAMIL NADU,Other religions and persuasions,11,62,59
33,Urban,TAMIL NADU,Other religions and persuasions,12,50,50
33,Urban,TAMIL NADU,Other religions and persuasions,13,57,55
33,Urban,TAMIL NADU,Other religions and persuasions,14,68,66
33,Urban,TAMIL NADU,Other religions and persuasions,15,78,76
33,Urban,TAMIL NADU,Other religions and persuasions,16,79,78
33,Urban,TAMIL NADU,Other religions and persuasions,17,71,70
33,Urban,TAMIL NADU,Other religions and persuasions,18,81,79
33,Urban,TAMIL NADU,Other religions and persuasions,19,79,75
33,Urban,TAMIL NADU,Other religions and persuasions,20-24,473,435
33,Urban,TAMIL NADU,Other religions and persuasions,25-29,481,438
33,Urban,TAMIL NADU,Other religions and persuasions,30-34,431,397
33,Urban,TAMIL NADU,Other religions and persuasions,35-59,1519,1340
33,Urban,TAMIL NADU,Other religions and persuasions,60+,473,378
33,Urban,TAMIL NADU,Other religions and persuasions,Age not stated,19,15
34,Rural,PUDUCHERRY,Hindu,7,6275,4647
34,Rural,PUDUCHERRY,Hindu,8,6127,5411
34,Rural,PUDUCHERRY,Hindu,9,6298,5876
34,Rural,PUDUCHERRY,Hindu,10,7040,6652
34,Rural,PUDUCHERRY,Hindu,11,6817,6608
34,Rural,PUDUCHERRY,Hindu,12,6348,6261
34,Rural,PUDUCHERRY,Hindu,13,6599,6511
34,Rural,PUDUCHERRY,Hindu,14,6385,6303
34,Rural,PUDUCHERRY,Hindu,15,6501,6390
34,Rural,PUDUCHERRY,Hindu,16,6010,5921
34,Rural,PUDUCHERRY,Hindu,17,6003,5904
34,Rural,PUDUCHERRY,Hindu,18,6754,6612
34,Rural,PUDUCHERRY,Hindu,19,6712,6582
34,Rural,PUDUCHERRY,Hindu,20-24,33964,32721
34,Rural,PUDUCHERRY,Hindu,25-29,36544,34133
34,Rural,PUDUCHERRY,Hindu,30-34,32046,28360
34,Rural,PUDUCHERRY,Hindu,35-59,107966,73642
34,Rural,PUDUCHERRY,Hindu,60+,34116,12959
34,Rural,PUDUCHERRY,Hindu,Age not stated,456,313
34,Rural,PUDUCHERRY,Muslim,7,236,179
34,Rural,PUDUCHERRY,Muslim,8,242,204
34,Rural,PUDUCHERRY,Muslim,9,239,220
34,Rural,PUDUCHERRY,Muslim,10,251,240
34,Rural,PUDUCHERRY,Muslim,11,224,219
34,Rural,PUDUCHERRY,Muslim,12,233,231
34,Rural,PUDUCHERRY,Muslim,13,232,232
34,Rural,PUDUCHERRY,Muslim,14,218,211
34,Rural,PUDUCHERRY,Muslim,15,212,210
34,Rural,PUDUCHERRY,Muslim,16,195,191
34,Rural,PUDUCHERRY,Muslim,17,200,200
34,Rural,PUDUCHERRY,Muslim,18,213,211
34,Rural,PUDUCHERRY,Muslim,19,244,239
34,Rural,PUDUCHERRY,Muslim,20-24,1262,1244
34,Rural,PUDUCHERRY,Muslim,25-29,1156,1120
34,Rural,PUDUCHERRY,Muslim,30-34,1119,1068
34,Rural,PUDUCHERRY,Muslim,35-59,3849,3378
34,Rural,PUDUCHERRY,Muslim,60+,1209,725
34,Rural,PUDUCHERRY,Muslim,Age not stated,13,8
34,Rural,PUDUCHERRY,Christian,7,182,116
34,Rural,PUDUCHERRY,Christian,8,158,129
34,Rural,PUDUCHERRY,Christian,9,194,170
34,Rural,PUDUCHERRY,Christian,10,173,163
34,Rural,PUDUCHERRY,Christian,11,200,191
34,Rural,PUDUCHERRY,Christian,12,188,186
34,Rural,PUDUCHERRY,Christian,13,199,196
34,Rural,PUDUCHERRY,Christian,14,186,184
34,Rural,PUDUCHERRY,Christian,15,209,203
34,Rural,PUDUCHERRY,Christian,16,181,178
34,Rural,PUDUCHERRY,Christian,17,171,169
34,Rural,PUDUCHERRY,Christian,18,198,195
34,Rural,PUDUCHERRY,Christian,19,178,177
34,Rural,PUDUCHERRY,Christian,20-24,1003,979
34,Rural,PUDUCHERRY,Christian,25-29,1101,1065
34,Rural,PUDUCHERRY,Christian,30-34,917,860
34,Rural,PUDUCHERRY,Christian,35-59,3247,2659
34,Rural,PUDUCHERRY,Christian,60+,1080,596
34,Rural,PUDUCHERRY,Christian,Age not stated,16,14
34,Rural,PUDUCHERRY,Sikh,7,1,1
34,Rural,PUDUCHERRY,Sikh,8,1,1
34,Rural,PUDUCHERRY,Sikh,9,0,0
34,Rural,PUDUCHERRY,Sikh,10,2,2
34,Rural,PUDUCHERRY,Sikh,11,1,1
34,Rural,PUDUCHERRY,Sikh,12,3,3
34,Rural,PUDUCHERRY,Sikh,13,0,0
34,Rural,PUDUCHERRY,Sikh,14,2,2
34,Rural,PUDUCHERRY,Sikh,15,1,1
34,Rural,PUDUCHERRY,Sikh,16,3,3
34,Rural,PUDUCHERRY,Sikh,17,1,1
34,Rural,PUDUCHERRY,Sikh,18,4,3
34,Rural,PUDUCHERRY,Sikh,19,1,1
34,Rural,PUDUCHERRY,Sikh,20-24,9,8
34,Rural,PUDUCHERRY,Sikh,25-29,9,6
34,Rural,PUDUCHERRY,Sikh,30-34,7,7
34,Rural,PUDUCHERRY,Sikh,35-59,34,19
34,Rural,PUDUCHERRY,Sikh,60+,9,4
34,Rural,PUDUCHERRY,Sikh,Age not stated,0,0
34,Rural,PUDUCHERRY,Buddhist,7,2,2
34,Rural,PUDUCHERRY,Buddhist,8,0,0
34,Rural,PUDUCHERRY,Buddhist,9,0,0
34,Rural,PUDUCHERRY,Buddhist,10,3,3
34,Rural,PUDUCHERRY,Buddhist,11,2,2
34,Rural,PUDUCHERRY,Buddhist,12,1,1
34,Rural,PUDUCHERRY,Buddhist,13,0,0
34,Rural,PUDUCHERRY,Buddhist,14,0,0
34,Rural,PUDUCHERRY,Buddhist,15,1,1
34,Rural,PUDUCHERRY,Buddhist,16,0,0
34,Rural,PUDUCHERRY,Buddhist,17,0,0
34,Rural,PUDUCHERRY,Buddhist,18,2,2
34,Rural,PUDUCHERRY,Buddhist,19,1,1
34,Rural,PUDUCHERRY,Buddhist,20-24,6,6
34,Rural,PUDUCHERRY,Buddhist,25-29,3,3
34,Rural,PUDUCHERRY,Buddhist,30-34,3,3
34,Rural,PUDUCHERRY,Buddhist,35-59,21,19
34,Rural,PUDUCHERRY,Buddhist,60+,4,1
34,Rural,PUDUCHERRY,Buddhist,Age not stated,0,0
34,Rural,PUDUCHERRY,Jain,7,1,0
34,Rural,PUDUCHERRY,Jain,8,1,1
34,Rural,PUDUCHERRY,Jain,9,1,1
34,Rural,PUDUCHERRY,Jain,10,3,3
34,Rural,PUDUCHERRY,Jain,11,0,0
34,Rural,PUDUCHERRY,Jain,12,2,2
34,Rural,PUDUCHERRY,Jain,13,3,3
34,Rural,PUDUCHERRY,Jain,14,2,2
34,Rural,PUDUCHERRY,Jain,15,0,0
34,Rural,PUDUCHERRY,Jain,16,0,0
34,Rural,PUDUCHERRY,Jain,17,0,0
34,Rural,PUDUCHERRY,Jain,18,0,0
34,Rural,PUDUCHERRY,Jain,19,2,2
34,Rural,PUDUCHERRY,Jain,20-24,4,4
34,Rural,PUDUCHERRY,Jain,25-29,6,6
34,Rural,PUDUCHERRY,Jain,30-34,3,3
34,Rural,PUDUCHERRY,Jain,35-59,6,4
34,Rural,PUDUCHERRY,Jain,60+,4,2
34,Rural,PUDUCHERRY,Jain,Age not stated,1,1
34,Rural,PUDUCHERRY,Other religions and persuasions,7,1,0
34,Rural,PUDUCHERRY,Other religions and persuasions,8,2,0
34,Rural,PUDUCHERRY,Other religions and persuasions,9,0,0
34,Rural,PUDUCHERRY,Other religions and persuasions,10,0,0
34,Rural,PUDUCHERRY,Other religions and persuasions,11,1,1
34,Rural,PUDUCHERRY,Other religions and persuasions,12,0,0
34,Rural,PUDUCHERRY,Other religions and persuasions,13,0,0
34,Rural,PUDUCHERRY,Other religions and persuasions,14,1,1
34,Rural,PUDUCHERRY,Other religions and persuasions,15,0,0
34,Rural,PUDUCHERRY,Other religions and persuasions,16,0,0
34,Rural,PUDUCHERRY,Other religions and persuasions,17,1,1
34,Rural,PUDUCHERRY,Other religions and persuasions,18,0,0
34,Rural,PUDUCHERRY,Other religions and persuasions,19,1,1
34,Rural,PUDUCHERRY,Other religions and persuasions,20-24,5,5
34,Rural,PUDUCHERRY,Other religions and persuasions,25-29,5,5
34,Rural,PUDUCHERRY,Other religions and persuasions,30-34,2,2
34,Rural,PUDUCHERRY,Other religions and persuasions,35-59,5,4
34,Rural,PUDUCHERRY,Other religions and persuasions,60+,5,0
34,Rural,PUDUCHERRY,Other religions and persuasions,Age not stated,0,0
34,Urban,PUDUCHERRY,Hindu,7,11264,8981
34,Urban,PUDUCHERRY,Hindu,8,11022,10156
34,Urban,PUDUCHERRY,Hindu,9,11221,10699
34,Urban,PUDUCHERRY,Hindu,10,12641,12135
34,Urban,PUDUCHERRY,Hindu,11,12139,11876
34,Urban,PUDUCHERRY,Hindu,12,11330,11143
34,Urban,PUDUCHERRY,Hindu,13,11588,11467
34,Urban,PUDUCHERRY,Hindu,14,11606,11460
34,Urban,PUDUCHERRY,Hindu,15,11775,11593
34,Urban,PUDUCHERRY,Hindu,16,10924,10766
34,Urban,PUDUCHERRY,Hindu,17,11013,10849
34,Urban,PUDUCHERRY,Hindu,18,11858,11621
34,Urban,PUDUCHERRY,Hindu,19,11747,11480
34,Urban,PUDUCHERRY,Hindu,20-24,61139,59071
34,Urban,PUDUCHERRY,Hindu,25-29,67355,63721
34,Urban,PUDUCHERRY,Hindu,30-34,65208,60258
34,Urban,PUDUCHERRY,Hindu,35-59,230759,194844
34,Urban,PUDUCHERRY,Hindu,60+,70148,44638
34,Urban,PUDUCHERRY,Hindu,Age not stated,444,328
34,Urban,PUDUCHERRY,Muslim,7,1116,899
34,Urban,PUDUCHERRY,Muslim,8,1013,941
34,Urban,PUDUCHERRY,Muslim,9,1131,1082
34,Urban,PUDUCHERRY,Muslim,10,1169,1123
34,Urban,PUDUCHERRY,Muslim,11,1118,1095
34,Urban,PUDUCHERRY,Muslim,12,1046,1035
34,Urban,PUDUCHERRY,Muslim,13,1073,1062
34,Urban,PUDUCHERRY,Muslim,14,1062,1051
34,Urban,PUDUCHERRY,Muslim,15,1084,1071
34,Urban,PUDUCHERRY,Muslim,16,1030,1018
34,Urban,PUDUCHERRY,Muslim,17,1038,1027
34,Urban,PUDUCHERRY,Muslim,18,1115,1098
34,Urban,PUDUCHERRY,Muslim,19,1109,1098
34,Urban,PUDUCHERRY,Muslim,20-24,5704,5605
34,Urban,PUDUCHERRY,Muslim,25-29,5634,5488
34,Urban,PUDUCHERRY,Muslim,30-34,5468,5261
34,Urban,PUDUCHERRY,Muslim,35-59,17978,16247
34,Urban,PUDUCHERRY,Muslim,60+,5567,3976
34,Urban,PUDUCHERRY,Muslim,Age not stated,84,62
34,Urban,PUDUCHERRY,Christian,7,971,814
34,Urban,PUDUCHERRY,Christian,8,928,847
34,Urban,PUDUCHERRY,Christian,9,972,922
34,Urban,PUDUCHERRY,Christian,10,1111,1073
34,Urban,PUDUCHERRY,Christian,11,1052,1031
34,Urban,PUDUCHERRY,Christian,12,1015,1006
34,Urban,PUDUCHERRY,Christian,13,1059,1042
34,Urban,PUDUCHERRY,Christian,14,1015,1006
34,Urban,PUDUCHERRY,Christian,15,1096,1089
34,Urban,PUDUCHERRY,Christian,16,1030,1011
34,Urban,PUDUCHERRY,Christian,17,1039,1030
34,Urban,PUDUCHERRY,Christian,18,1048,1039
34,Urban,PUDUCHERRY,Christian,19,1086,1068
34,Urban,PUDUCHERRY,Christian,20-24,5385,5284
34,Urban,PUDUCHERRY,Christian,25-29,6066,5852
34,Urban,PUDUCHERRY,Christian,30-34,5913,5583
34,Urban,PUDUCHERRY,Christian,35-59,22590,20128
34,Urban,PUDUCHERRY,Christian,60+,7832,6098
34,Urban,PUDUCHERRY,Christian,Age not stated,42,33
34,Urban,PUDUCHERRY,Sikh,7,4,3
34,Urban,PUDUCHERRY,Sikh,8,4,3
34,Urban,PUDUCHERRY,Sikh,9,2,2
34,Urban,PUDUCHERRY,Sikh,10,2,2
34,Urban,PUDUCHERRY,Sikh,11,4,4
34,Urban,PUDUCHERRY,Sikh,12,2,2
34,Urban,PUDUCHERRY,Sikh,13,3,3
34,Urban,PUDUCHERRY,Sikh,14,3,3
34,Urban,PUDUCHERRY,Sikh,15,1,1
34,Urban,PUDUCHERRY,Sikh,16,6,6
34,Urban,PUDUCHERRY,Sikh,17,5,5
34,Urban,PUDUCHERRY,Sikh,18,4,4
34,Urban,PUDUCHERRY,Sikh,19,2,2
34,Urban,PUDUCHERRY,Sikh,20-24,13,13
34,Urban,PUDUCHERRY,Sikh,25-29,19,18
34,Urban,PUDUCHERRY,Sikh,30-34,18,17
34,Urban,PUDUCHERRY,Sikh,35-59,60,57
34,Urban,PUDUCHERRY,Sikh,60+,22,16
34,Urban,PUDUCHERRY,Sikh,Age not stated,1,1
34,Urban,PUDUCHERRY,Buddhist,7,5,4
34,Urban,PUDUCHERRY,Buddhist,8,6,4
34,Urban,PUDUCHERRY,Buddhist,9,6,6
34,Urban,PUDUCHERRY,Buddhist,10,6,6
34,Urban,PUDUCHERRY,Buddhist,11,9,9
34,Urban,PUDUCHERRY,Buddhist,12,11,11
34,Urban,PUDUCHERRY,Buddhist,13,12,12
34,Urban,PUDUCHERRY,Buddhist,14,5,5
34,Urban,PUDUCHERRY,Buddhist,15,8,7
34,Urban,PUDUCHERRY,Buddhist,16,6,6
34,Urban,PUDUCHERRY,Buddhist,17,8,8
34,Urban,PUDUCHERRY,Buddhist,18,6,5
34,Urban,PUDUCHERRY,Buddhist,19,11,11
34,Urban,PUDUCHERRY,Buddhist,20-24,42,41
34,Urban,PUDUCHERRY,Buddhist,25-29,42,41
34,Urban,PUDUCHERRY,Buddhist,30-34,32,30
34,Urban,PUDUCHERRY,Buddhist,35-59,85,77
34,Urban,PUDUCHERRY,Buddhist,60+,41,31
34,Urban,PUDUCHERRY,Buddhist,Age not stated,0,0
34,Urban,PUDUCHERRY,Jain,7,22,15
34,Urban,PUDUCHERRY,Jain,8,29,29
34,Urban,PUDUCHERRY,Jain,9,21,18
34,Urban,PUDUCHERRY,Jain,10,34,33
34,Urban,PUDUCHERRY,Jain,11,28,28
34,Urban,PUDUCHERRY,Jain,12,16,16
34,Urban,PUDUCHERRY,Jain,13,30,30
34,Urban,PUDUCHERRY,Jain,14,19,19
34,Urban,PUDUCHERRY,Jain,15,20,20
34,Urban,PUDUCHERRY,Jain,16,19,19
34,Urban,PUDUCHERRY,Jain,17,14,14
34,Urban,PUDUCHERRY,Jain,18,20,20
34,Urban,PUDUCHERRY,Jain,19,21,21
34,Urban,PUDUCHERRY,Jain,20-24,108,107
34,Urban,PUDUCHERRY,Jain,25-29,108,108
34,Urban,PUDUCHERRY,Jain,30-34,132,132
34,Urban,PUDUCHERRY,Jain,35-59,427,418
34,Urban,PUDUCHERRY,Jain,60+,135,114
34,Urban,PUDUCHERRY,Jain,Age not stated,2,2
34,Urban,PUDUCHERRY,Other religions and persuasions,7,1,1
34,Urban,PUDUCHERRY,Other religions and persuasions,8,2,2
34,Urban,PUDUCHERRY,Other religions and persuasions,9,0,0
34,Urban,PUDUCHERRY,Other religions and persuasions,10,0,0
34,Urban,PUDUCHERRY,Other religions and persuasions,11,2,2
34,Urban,PUDUCHERRY,Other religions and persuasions,12,2,2
34,Urban,PUDUCHERRY,Other religions and persuasions,13,2,2
34,Urban,PUDUCHERRY,Other religions and persuasions,14,0,0
34,Urban,PUDUCHERRY,Other religions and persuasions,15,0,0
34,Urban,PUDUCHERRY,Other religions and persuasions,16,1,1
34,Urban,PUDUCHERRY,Other religions and persuasions,17,0,0
34,Urban,PUDUCHERRY,Other religions and persuasions,18,0,0
34,Urban,PUDUCHERRY,Other religions and persuasions,19,1,1
34,Urban,PUDUCHERRY,Other religions and persuasions,20-24,6,6
34,Urban,PUDUCHERRY,Other religions and persuasions,25-29,11,11
34,Urban,PUDUCHERRY,Other religions and persuasions,30-34,17,16
34,Urban,PUDUCHERRY,Other religions and persuasions,35-59,40,39
34,Urban,PUDUCHERRY,Other religions and persuasions,60+,22,17
34,Urban,PUDUCHERRY,Other religions and persuasions,Age not stated,1,1
